id,uuid,description
774,db6da904-8327-4701-adce-c697834fbed5,"Jacket with a black color, made from wool, and suitable for fall."
775,716d1c0b-8eb2-4b3c-99b7-610dc42ab0f3,"Trousers with a gray color, made from silk, and suitable for fall."
776,de98bcc1-8423-4303-be99-82c641382804,"Trousers with a white color, made from satin, and suitable for spring."
777,7897775b-5c84-480b-a3f3-9609f21f6145,"Jacket with a gray color, made from silk, and suitable for summer."
778,d5affbc3-672e-4bf7-8daa-cd4564bd6c4b,"Jacket with a beige color, made from silk, and suitable for summer."
779,79e9a04d-4b27-4610-bcc7-7b8d4415a64b,"Skirt with a pink color, made from cotton, and suitable for summer."
780,ee12084c-7f57-44b6-9ef6-666eab2fd17c,"Jacket with a black color, made from silk, and suitable for spring."
781,cb4de912-c4d6-4dc9-b3aa-6656987ac0f0,"Jacket with a black color, made from cotton, and suitable for fall."
782,ac868fb0-325b-4138-967e-19c420729777,"Blouse with a black color, made from wool, and suitable for fall."
783,a96dd7e6-e1cb-4c4a-b5c2-f0fa69e2d40a,"Trousers with a green color, made from denim, and suitable for spring."
784,c8e08e2f-b847-46fe-b46d-07fe71fcbfa1,"Trousers with a beige color, made from denim, and suitable for spring."
785,f766f9dc-7069-4643-ba14-70f07fdad185,"Jacket with a beige color, made from polyester, and suitable for winter."
786,e0f4f936-8c6e-4d9f-b1f7-29942e9d6720,"Skirt with a pink color, made from satin, and suitable for fall."
787,8f2c4e36-cb9f-4386-b81e-df0061889618,"Trousers with a black color, made from satin, and suitable for fall."
788,eb7f7d09-eb3e-4238-a468-04f7ff5da852,"Skirt with a white color, made from nylon, and suitable for summer."
789,84c3cfb2-a1b5-4dd9-b5d5-8ec9f251b037,"Trousers with a gray color, made from wool, and suitable for fall."
790,8bfe722c-992e-485e-b892-8bab2ec396fb,"Trousers with a green color, made from linen, and suitable for fall."
791,9c516c9c-1dbb-4b33-8787-8c2aaa886f52,"Jacket with a black color, made from satin, and suitable for winter."
792,0977a2bf-a36e-4d7b-b50c-0af4ea87bfdf,"Skirt with a navy blue color, made from linen, and suitable for summer."
793,ab2b45a7-70d6-4612-afe4-67dc454a29fd,"Jacket with a green color, made from wool, and suitable for spring."
794,4cc2d802-6689-4832-9ead-8e98f9f26901,"Jacket with a blue color, made from cotton, and suitable for summer."
795,9ec90cc8-5f59-425d-8526-611e97088bc2,"Skirt with a white color, made from satin, and suitable for summer."
796,c36cfda2-9e2b-4b3f-ac5c-9428321c5c84,"Trousers with a red color, made from nylon, and suitable for winter."
797,85d46bc8-7d22-4fa0-b72f-39087db5124d,"Jacket with a green color, made from leather, and suitable for fall."
798,a0e6ff24-91b6-4ba7-9e46-61155175087f,"Skirt with a navy blue color, made from satin, and suitable for fall."
799,5816612c-dcce-4dba-85bf-7a1099eaaa2f,"Jacket with a pink color, made from leather, and suitable for spring."
800,4c2891a7-8f80-40f9-b636-c58fa72ecf78,"Jacket with a green color, made from silk, and suitable for spring."
801,097f5a5c-e84d-4c89-a21d-f35f6e53fbfc,"Blouse with a beige color, made from silk, and suitable for summer."
802,e0bff285-ef31-47a6-a793-97b8607cc45c,"Blouse with a red color, made from linen, and suitable for winter."
803,5dc3540a-f6e4-4785-8db5-baba31d0451c,"Jacket with a blue color, made from polyester, and suitable for spring."
804,c6089205-f9fa-4ab8-b926-1d218f4e3b4b,"Blouse with a black color, made from wool, and suitable for winter."
805,7771b282-411d-41cf-a808-ed3b9db2e4bc,"Trousers with a green color, made from silk, and suitable for summer."
806,3c7eb279-31e0-4504-9f7f-c2e730e18960,"Jacket with a beige color, made from wool, and suitable for spring."
807,dae9dc5a-972c-48f2-b714-13244e50b74d,"Skirt with a black color, made from leather, and suitable for summer."
808,488aad8e-089f-4a30-ba93-ee8490cd752c,"Jacket with a black color, made from satin, and suitable for winter."
809,2c525d9d-7482-494f-a156-09c5cc66fdb5,"Skirt with a white color, made from cotton, and suitable for winter."
810,ea8827af-cd6c-42a4-9dad-a8a44caa103b,"Jacket with a pink color, made from silk, and suitable for winter."
811,d2ac88d5-4600-49b5-9db3-767201b6b457,"Jacket with a beige color, made from satin, and suitable for spring."
812,98863604-05a4-4a87-be03-0cd1052fb228,"Trousers with a navy blue color, made from linen, and suitable for spring."
813,41f38d36-a2cd-4ef8-b061-d503cbd7174c,"Skirt with a navy blue color, made from silk, and suitable for summer."
814,f9cf18ba-6db6-45e6-9ace-83000c8f3ff5,"Trousers with a beige color, made from nylon, and suitable for summer."
815,47e22318-d936-4726-b2ae-b0b51ec14304,"Blouse with a blue color, made from satin, and suitable for winter."
816,f62081fc-e47f-4404-9600-c2340f41a96e,"Trousers with a navy blue color, made from satin, and suitable for winter."
817,a71e1fd1-c2b1-4c13-9435-25ae9ae1516a,"Trousers with a black color, made from leather, and suitable for summer."
818,125104e4-1d1d-4677-8ef3-8fe0bae8b7a5,"Jacket with a white color, made from leather, and suitable for summer."
819,b226a0a1-4751-47a2-8800-e6b7e1b6322e,"Skirt with a blue color, made from wool, and suitable for summer."
820,37eb0ade-62b1-45b2-9292-7676ce7addb2,"Jacket with a black color, made from linen, and suitable for fall."
821,4b676e6d-236a-4bf0-85dc-6a4d91fb8091,"Skirt with a beige color, made from cotton, and suitable for spring."
822,ef715ccb-3a90-4f34-8446-c8052a9ef526,"Trousers with a black color, made from denim, and suitable for spring."
823,26e0618f-89c9-457d-9f0c-6710c141cd41,"Skirt with a red color, made from satin, and suitable for winter."
824,0b1b6ae3-1e89-41bb-9433-b3f4e72d903d,"Jacket with a pink color, made from wool, and suitable for spring."
825,fbe8833c-24d7-4113-b3e7-682c6af7c465,"Skirt with a beige color, made from denim, and suitable for winter."
826,be926622-a0e9-4383-bfd1-2bffdcfa6a33,"Skirt with a red color, made from leather, and suitable for summer."
827,50963ad6-1407-42a2-a5cd-8ce41ea99460,"Blouse with a navy blue color, made from silk, and suitable for winter."
828,6f179eae-5da8-4c7c-b401-4f50d5796e2b,"Trousers with a black color, made from wool, and suitable for summer."
829,90900f75-6028-4d47-865e-d9fea9e8859a,"Jacket with a black color, made from wool, and suitable for winter."
830,be274820-4950-4b11-958c-d443a0abd6c8,"Skirt with a pink color, made from wool, and suitable for fall."
831,d2b53f42-540d-48c8-9095-ba3563078969,"Trousers with a green color, made from satin, and suitable for fall."
832,e6d4ea24-23b6-4865-9181-f969fdbfee0a,"Jacket with a green color, made from denim, and suitable for fall."
833,a21e17e7-8030-4bc5-9ffa-4d9886986cfd,"Jacket with a white color, made from polyester, and suitable for fall."
834,e6fd2fb4-1103-470a-a33c-66e0608270d2,"Trousers with a green color, made from nylon, and suitable for spring."
835,360c13d9-ddf5-4061-9b6d-797609ade63e,"Blouse with a white color, made from silk, and suitable for summer."
836,b0e2d419-3c9d-405e-8617-b14a2b929316,"Jacket with a red color, made from satin, and suitable for summer."
837,1e84a226-9412-4bc3-a349-f4721f35b40b,"Blouse with a navy blue color, made from nylon, and suitable for fall."
838,bafda1f8-00cb-4794-9eb6-9502143ede1f,"Skirt with a pink color, made from wool, and suitable for spring."
839,0ff635be-4e38-4f6a-a2c1-2e80e90f931b,"Blouse with a pink color, made from cotton, and suitable for summer."
840,96aafa1a-49c0-4ecb-b5ce-3e4574d9ed4d,"Skirt with a black color, made from linen, and suitable for summer."
841,d96a1b1c-2c90-487a-bae3-082bfffbb32c,"Blouse with a blue color, made from silk, and suitable for summer."
842,1ada6089-fc47-47c1-8bc6-ca389a774ae2,"Trousers with a navy blue color, made from denim, and suitable for winter."
843,ad232d4d-c759-4b8d-aaa0-be555a553acc,"Blouse with a black color, made from polyester, and suitable for fall."
844,2c786469-5d78-40e0-8d92-c441e93df8ba,"Skirt with a black color, made from denim, and suitable for summer."
845,fd8bdc0f-9582-49ce-b7d7-0b3a7f073573,"Skirt with a beige color, made from cotton, and suitable for spring."
846,c3cbac38-b512-41ea-9ce2-83c314419b65,"Jacket with a beige color, made from silk, and suitable for winter."
847,dbfe19c6-1eab-4677-b53a-77ad17bff7b4,"Trousers with a black color, made from silk, and suitable for winter."
848,03caf953-cb90-4196-abbb-7dde47c74ba8,"Skirt with a black color, made from nylon, and suitable for fall."
849,bd674026-5b2a-4b27-9d4e-fe258475d844,"Trousers with a white color, made from linen, and suitable for winter."
850,84c61ed9-7a6e-4c3e-bd7b-f635d77e9c83,"Trousers with a red color, made from leather, and suitable for spring."
851,7a81af92-60a9-4888-9b14-ea81d91c0931,"Skirt with a beige color, made from wool, and suitable for fall."
852,c1bd2056-acfc-4340-bf72-6674230144a6,"Trousers with a black color, made from polyester, and suitable for winter."
853,80ef179d-5a2c-44d1-bdd7-5d6a29073e1c,"Blouse with a pink color, made from satin, and suitable for summer."
854,5e82a4bd-880e-4128-ba7d-080dff3ab1f2,"Skirt with a pink color, made from silk, and suitable for fall."
855,14d849d9-4982-4fa6-9b9d-03272187725b,"Jacket with a beige color, made from polyester, and suitable for summer."
856,702b17a8-f42b-49a1-8e76-d9182ce6dae0,"Blouse with a black color, made from cotton, and suitable for summer."
857,73ed24d4-cea5-4eee-b4ec-4dbfbc1dbf44,"Trousers with a red color, made from polyester, and suitable for spring."
858,49be7496-42b2-4cf8-ab27-4de24b57cfc6,"Blouse with a white color, made from nylon, and suitable for winter."
859,3758fb43-365d-4a81-8fab-44a2d13d46b4,"Skirt with a navy blue color, made from linen, and suitable for winter."
860,c1773d3f-71e6-4ef9-ab0f-17edddad26dd,"Blouse with a green color, made from leather, and suitable for summer."
861,3c469de0-2854-4198-8806-1de36f60db49,"Skirt with a black color, made from nylon, and suitable for fall."
862,4e5fe64b-e2bc-4838-b423-a86b5c8b2de0,"Skirt with a red color, made from leather, and suitable for winter."
863,20938e2a-d35a-4b72-94ad-ac87b119520d,"Jacket with a black color, made from satin, and suitable for winter."
864,ee6d32a3-44b6-46d5-84a6-2249f3397499,"Skirt with a navy blue color, made from satin, and suitable for winter."
865,0ffbe2e9-ddf9-45db-a486-2cf1d6f7ce65,"Jacket with a black color, made from leather, and suitable for summer."
866,7fa9356c-258d-4c21-adf3-c429679994c3,"Trousers with a red color, made from polyester, and suitable for spring."
867,39cc7346-9879-4328-b1b3-1d8ad2180623,"Blouse with a black color, made from denim, and suitable for winter."
868,64bc511b-1438-4143-aad6-873320e41102,"Blouse with a pink color, made from satin, and suitable for summer."
869,c86f5299-7057-460e-b3cf-cfbf858f27f2,"Jacket with a blue color, made from nylon, and suitable for summer."
870,ead62ed3-3192-42ad-892f-260b651f75c9,"Blouse with a black color, made from nylon, and suitable for fall."
871,7e141671-484e-41bf-9ec1-f1c2919b86be,"Blouse with a pink color, made from cotton, and suitable for spring."
872,e50d8d6b-4601-4584-8da8-37064d6fcdd6,"Trousers with a navy blue color, made from polyester, and suitable for winter."
873,b73d7afb-5947-45a5-aebf-96fe4348212f,"Blouse with a red color, made from silk, and suitable for spring."
874,416b4088-1239-4042-8bcb-e2288a181577,"Skirt with a blue color, made from nylon, and suitable for winter."
875,6dc68281-bdaa-411a-97f9-e1ea79ab0818,"Blouse with a pink color, made from leather, and suitable for summer."
876,29c690b0-6887-41de-9820-800022ddcd3f,"Blouse with a navy blue color, made from wool, and suitable for winter."
877,42aeb65f-22c4-4789-b867-587a785479df,"Blouse with a white color, made from silk, and suitable for spring."
878,6cf44737-16a1-4e24-ad85-522e1424930d,"Skirt with a blue color, made from wool, and suitable for winter."
879,8ccc93e3-55ff-4b36-9ac6-e5f4a696cffc,"Jacket with a navy blue color, made from satin, and suitable for winter."
880,7f00763f-abd1-4024-9549-4b9bda60467f,"Skirt with a white color, made from satin, and suitable for winter."
881,1fbcc490-93f6-4d25-a662-6ec7fe61a14d,"Trousers with a blue color, made from nylon, and suitable for winter."
882,fbb3a081-6926-4584-ac5b-49966bd028f5,"Blouse with a blue color, made from polyester, and suitable for winter."
883,3720fbe7-cdbe-4f02-ade2-61b787e0257b,"Jacket with a pink color, made from linen, and suitable for summer."
884,f284d4c1-145c-4f3b-9384-529d0399e830,"Trousers with a beige color, made from cotton, and suitable for spring."
885,23438aac-f2a4-4a37-82ac-aa4a928b2491,"Blouse with a gray color, made from satin, and suitable for spring."
886,d7690b48-675d-4bba-82cd-67e2bd703f71,"Jacket with a black color, made from silk, and suitable for winter."
887,344bef1e-514f-4baa-9023-206c8058a034,"Trousers with a green color, made from leather, and suitable for summer."
888,b43f5eb2-263d-42c2-9ae2-8833fcfde6ed,"Jacket with a beige color, made from linen, and suitable for summer."
889,a3fad0d3-e220-4a37-b5d2-171c2846b4b6,"Jacket with a green color, made from wool, and suitable for fall."
890,821afd67-a743-4ef1-8491-5180caf570e0,"Blouse with a green color, made from leather, and suitable for spring."
891,ed946fde-056f-4c85-a563-36006139cdca,"Skirt with a black color, made from silk, and suitable for winter."
892,746a8096-f079-49db-90c5-12ff7dd27b17,"Trousers with a black color, made from satin, and suitable for winter."
893,375e5c52-957d-48b3-a376-ebd6e637ef3b,"Blouse with a gray color, made from linen, and suitable for spring."
894,43aed06f-8303-4da4-8436-bd84c4367604,"Skirt with a red color, made from leather, and suitable for winter."
895,1b1043a8-e091-4da5-a72c-0d71d5ef9815,"Blouse with a beige color, made from nylon, and suitable for summer."
896,cc35d34f-2b9c-49e1-98ea-8305dd4c778a,"Skirt with a blue color, made from polyester, and suitable for winter."
897,da8de00a-c996-4428-b7c3-b7924044a159,"Trousers with a black color, made from denim, and suitable for summer."
898,f032e8ac-ba8f-4d75-aa10-4cf05ae87683,"Blouse with a blue color, made from nylon, and suitable for spring."
899,5d7f2286-5fdf-40e6-bb66-051e32b2ac43,"Trousers with a pink color, made from leather, and suitable for summer."
900,a2c0a188-f394-4361-ab1e-735bf02af314,"Trousers with a green color, made from satin, and suitable for winter."
901,8cf662ce-2321-4f4f-81d3-4ec6a62945c0,"Jacket with a blue color, made from nylon, and suitable for summer."
902,d2c2b050-b20d-4749-8d60-f96b8d6a7b8f,"Trousers with a pink color, made from leather, and suitable for fall."
903,b2ae41fd-d707-4e26-9823-b6a1b6351854,"Blouse with a gray color, made from nylon, and suitable for fall."
904,de23cfb9-d758-422a-a002-fcfeafbc3c6d,"Trousers with a white color, made from denim, and suitable for spring."
905,b908f1e0-403f-4a3a-9a2c-2ed8dfd408ef,"Trousers with a pink color, made from denim, and suitable for summer."
906,bea683c6-5a18-41d7-8585-821523b3ec95,"Skirt with a white color, made from linen, and suitable for winter."
907,4976b198-74a4-4fd9-b56e-04bb04857796,"Blouse with a beige color, made from nylon, and suitable for winter."
908,5b2fe86a-92ea-4660-a281-7319bddb9657,"Skirt with a navy blue color, made from linen, and suitable for spring."
909,2ea2dcd7-d2a9-451e-b64f-42040bc4060f,"Blouse with a gray color, made from polyester, and suitable for summer."
910,4bad2a3d-5f44-41c1-aca3-26cd5cf6c940,"Skirt with a red color, made from denim, and suitable for fall."
911,91d8328d-d1e3-42ed-9ba3-b2e0788b3027,"Trousers with a navy blue color, made from leather, and suitable for spring."
912,d7c9d29b-d075-42fd-bd9b-81e1688f1243,"Skirt with a blue color, made from leather, and suitable for spring."
913,a68cda9f-0fa0-4fba-890a-8cc77ec5dda3,"Skirt with a navy blue color, made from cotton, and suitable for spring."
914,bd2609a6-c798-40b3-959f-7c262fb628e3,"Blouse with a gray color, made from satin, and suitable for spring."
915,32fa8106-a5cb-44d5-a1c0-486185936a09,"Skirt with a pink color, made from cotton, and suitable for spring."
916,7e7e04b5-8ab4-44b4-9fd3-964f847eb1eb,"Skirt with a green color, made from silk, and suitable for spring."
917,e2de7112-3d18-4c5a-a3e7-34543b30ffc4,"Trousers with a white color, made from nylon, and suitable for winter."
918,f665342a-dc17-4493-8831-db0bb0b75add,"Blouse with a pink color, made from cotton, and suitable for spring."
919,aabe73eb-9dad-4caa-84e3-572a1ef1ba0c,"Skirt with a white color, made from nylon, and suitable for spring."
920,f938de23-05fd-44d5-b60c-ec2b5537d40c,"Blouse with a gray color, made from cotton, and suitable for summer."
921,9c71dcb5-e329-4486-94a8-fe4fb19a7e13,"Jacket with a navy blue color, made from linen, and suitable for winter."
922,e5d4fa86-5aa3-4049-8d7f-fed66f897309,"Skirt with a gray color, made from cotton, and suitable for fall."
923,34599eee-a813-4d52-b8fc-e18c26354d8c,"Trousers with a green color, made from nylon, and suitable for fall."
924,10b87f41-e7a3-47d6-90a1-0774f4c0e07a,"Skirt with a navy blue color, made from denim, and suitable for winter."
925,2954e957-988c-4f76-a601-f0ec4ea514ee,"Skirt with a red color, made from polyester, and suitable for winter."
926,b0f15cbb-6064-4014-b51e-69bd9d637f3c,"Skirt with a navy blue color, made from leather, and suitable for summer."
927,13df4cfa-dc88-498a-a584-7b64f898b33b,"Jacket with a blue color, made from nylon, and suitable for spring."
928,44e021eb-4918-4770-afa7-0b7981c7a329,"Trousers with a navy blue color, made from wool, and suitable for summer."
929,85e6426a-4c9b-4a27-bc06-9bb5b1969ece,"Trousers with a blue color, made from satin, and suitable for winter."
930,59f3344f-e5e6-4ef9-a71b-750059bc6e27,"Trousers with a blue color, made from satin, and suitable for winter."
931,c9b39498-383f-4ed9-b8de-343815fae263,"Blouse with a gray color, made from leather, and suitable for fall."
932,f65a4bd2-c899-4e07-8535-38db1b6de2b4,"Trousers with a red color, made from denim, and suitable for summer."
933,6ddd0310-57b2-4441-a6d4-0ce2eb1e7889,"Trousers with a black color, made from satin, and suitable for spring."
934,67058a3d-88ce-4a36-8ae6-4779351d1679,"Jacket with a black color, made from nylon, and suitable for summer."
935,411f2beb-5bbc-4085-9b5c-d0163c135112,"Blouse with a green color, made from nylon, and suitable for spring."
936,94ff87e6-5ef1-439f-8f70-d58115dc2e4e,"Blouse with a black color, made from wool, and suitable for winter."
937,09bfede7-a737-413b-9f90-ad020d29a04c,"Blouse with a black color, made from silk, and suitable for spring."
938,fe3bfe7b-b6a9-4311-8d82-157a4a90d328,"Blouse with a gray color, made from leather, and suitable for fall."
939,dd024c39-6888-40f5-a845-79d17a077002,"Trousers with a black color, made from denim, and suitable for spring."
940,3975fcbf-8ffa-4724-803c-2502bc44f336,"Skirt with a black color, made from satin, and suitable for winter."
941,dd888b7c-d365-4b13-ac9c-f5ea0c2003cd,"Blouse with a green color, made from denim, and suitable for summer."
942,99b4dbda-3674-425c-9286-c5272810f66f,"Jacket with a blue color, made from denim, and suitable for fall."
943,8b826b1a-5ff4-44b5-b2c5-af6f5379487f,"Jacket with a navy blue color, made from silk, and suitable for summer."
944,d4ce10dc-b622-4d7b-8d92-e47dd801096a,"Jacket with a red color, made from denim, and suitable for summer."
945,aae6104f-8bfb-46cc-9f44-9c057cc98c07,"Skirt with a blue color, made from leather, and suitable for summer."
946,0f422091-5b94-44f4-b700-dfe6dba79c68,"Blouse with a white color, made from silk, and suitable for fall."
947,f9e61db1-cc79-47cb-9350-e78149d8bded,"Trousers with a green color, made from wool, and suitable for winter."
948,b560c608-4058-45f2-bf24-e5df9d60603b,"Skirt with a green color, made from cotton, and suitable for summer."
949,9e1a23d8-abc1-4d50-9f72-6432ed958a0b,"Skirt with a gray color, made from linen, and suitable for fall."
950,c2844e85-cbb6-4876-9b62-09d344be2773,"Jacket with a white color, made from cotton, and suitable for fall."
951,b0ec231f-e110-46fd-af83-d67a4c40d929,"Blouse with a black color, made from nylon, and suitable for fall."
952,98ff91ba-7689-4d7f-9341-51accc8f265f,"Jacket with a pink color, made from linen, and suitable for summer."
953,104f5ade-51b2-4ec1-96a4-f2e06c44d900,"Skirt with a green color, made from wool, and suitable for fall."
954,b07cf02a-9431-4083-b486-5e8d939bd3d1,"Jacket with a green color, made from polyester, and suitable for winter."
955,170bef46-b2cc-4dba-8c82-d7584a4de331,"Jacket with a black color, made from linen, and suitable for spring."
956,74e5b5ce-e445-4c13-a3b5-049482e6a286,"Blouse with a black color, made from denim, and suitable for fall."
957,46f2f63e-acd6-4165-ab6e-960da31d9bc9,"Skirt with a blue color, made from polyester, and suitable for spring."
958,6c5404e9-4026-4cb1-8c97-6092a545e21a,"Jacket with a gray color, made from cotton, and suitable for fall."
959,5e3c8b48-9387-48b1-9e55-532b86d2e941,"Jacket with a gray color, made from satin, and suitable for summer."
960,6ebe7c7a-e5c1-4c54-92ae-a66b9a3fec8c,"Jacket with a green color, made from silk, and suitable for summer."
961,af515e47-c7ea-4d28-89d6-5030dbaa9395,"Skirt with a black color, made from cotton, and suitable for fall."
962,f6469130-ae54-47d2-974e-7f3e48f0cbff,"Blouse with a pink color, made from nylon, and suitable for spring."
963,3400bb35-8d4b-4a94-b94c-79fb14d942c9,"Jacket with a white color, made from cotton, and suitable for summer."
964,154edb53-44a1-4d15-877d-e7f0e4abaf29,"Blouse with a black color, made from cotton, and suitable for spring."
965,cda12997-69e0-43bc-8e35-110eded9dc62,"Skirt with a black color, made from polyester, and suitable for summer."
966,994c9ca4-0f01-416e-bbb4-e0a66947c9f3,"Blouse with a white color, made from denim, and suitable for summer."
967,d3e0877c-606c-46a8-ba6c-ec47b245b391,"Skirt with a blue color, made from denim, and suitable for spring."
968,fc9f2c56-3ead-49d3-96b3-1f8efbb6c073,"Jacket with a beige color, made from satin, and suitable for summer."
969,05c22390-669d-45d4-80ff-60b0e632617f,"Blouse with a navy blue color, made from denim, and suitable for winter."
970,a9ee1439-bfba-4160-95c1-32565d6ed246,"Jacket with a navy blue color, made from nylon, and suitable for summer."
971,7d375e97-2665-411d-85e9-5e53bc070f20,"Jacket with a navy blue color, made from polyester, and suitable for winter."
972,da074210-32ff-407d-9910-f3ae8c97a0df,"Trousers with a navy blue color, made from cotton, and suitable for winter."
973,e7bb95a1-f06b-4b81-9ab3-2a7017cc0773,"Blouse with a beige color, made from satin, and suitable for spring."
974,a70468a4-05ff-40f5-a7d4-f152e4a04416,"Jacket with a pink color, made from cotton, and suitable for summer."
975,6813d9a2-18f1-4c70-bd34-ffac71d98100,"Trousers with a white color, made from leather, and suitable for summer."
976,bf18776c-4d47-4781-9a0e-936aba08922e,"Jacket with a beige color, made from wool, and suitable for fall."
977,71de4d60-e595-4e25-81f1-d65a8e82c9b5,"Blouse with a white color, made from nylon, and suitable for winter."
978,a6af06b5-7332-4401-9fd4-9ae900fafc59,"Trousers with a green color, made from satin, and suitable for winter."
979,fe0e8988-5c4d-47a7-a733-e6e2bb53aab1,"Jacket with a beige color, made from silk, and suitable for summer."
980,169381b9-e35d-48f8-a2a0-fa28d7f12da0,"Jacket with a green color, made from wool, and suitable for winter."
981,4bb09d20-45f3-4950-a28e-18b87c8e67d6,"Trousers with a green color, made from cotton, and suitable for spring."
982,ad653712-40af-4b8b-ad83-eb79e4099abc,"Jacket with a green color, made from linen, and suitable for summer."
983,9ee588cf-fa09-4bba-b744-7eab241eed8f,"Skirt with a beige color, made from nylon, and suitable for fall."
984,3f5fe211-d0a8-4bd2-a2b4-fc40a7009a8d,"Blouse with a green color, made from cotton, and suitable for fall."
985,312c4d5b-9be5-42d5-a47e-bfb80f1dd147,"Blouse with a green color, made from denim, and suitable for fall."
986,d9a185c9-9578-428b-b139-240d090f3311,"Jacket with a black color, made from silk, and suitable for fall."
987,e62d9aab-b3a8-401d-8ed3-75335b1dc080,"Jacket with a green color, made from leather, and suitable for summer."
988,dfb9ff1a-6e26-4a18-b06b-f3327b1ce545,"Jacket with a black color, made from satin, and suitable for spring."
989,c831fd88-0f8d-40e0-a706-5a46a9777c1b,"Trousers with a green color, made from satin, and suitable for spring."
990,8b53137e-fc84-4d80-9ba6-506233e90b5a,"Skirt with a beige color, made from silk, and suitable for winter."
991,37502c2d-479f-4969-85ae-b523cbda23fb,"Jacket with a black color, made from cotton, and suitable for summer."
992,cca8309f-6dc7-4fed-92f6-0f10d0f31906,"Jacket with a pink color, made from leather, and suitable for fall."
993,d75c74bb-d65b-403e-b039-87a0480b315f,"Jacket with a green color, made from nylon, and suitable for summer."
994,58137d42-a102-4ada-8270-6a47e484bd52,"Trousers with a black color, made from cotton, and suitable for summer."
995,b545746b-efe0-4537-b9df-bd5073104079,"Trousers with a black color, made from denim, and suitable for winter."
996,d75654b4-d675-488e-b739-0564c8e32241,"Skirt with a blue color, made from denim, and suitable for spring."
997,2e0ce604-4971-40c9-b112-e63e981add2e,"Blouse with a pink color, made from leather, and suitable for summer."
998,60ddf768-480d-4f16-a277-feb3ecf0c57f,"Skirt with a beige color, made from silk, and suitable for spring."
999,b47a2e8f-d168-4ecf-9f6a-db9b1ed5252f,"Blouse with a gray color, made from cotton, and suitable for summer."
1000,68c3de8c-1e9f-4129-a12e-978d50bd1f06,"Jacket with a green color, made from silk, and suitable for summer."
